city,hotel_name,hotel_url,hotel_address,hotel_latitude,hotel_longitude,hotel_score,hotel_description,id,city_new_name,lat_city,lon_city,daily_temperature,wind,rain,weather_score
Avignon,Domaine de Rhodes B&B,https://www.booking.com/hotel/fr/domaine-de-rhodes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"486 chemin de Rhodes, 84000 Avignon, France",43.97451606,4.83258963,9.4,"[""Doté d'une piscine extérieure, le Domaine de Rhodes propose des hébergements avec petit-déjeuner à Avignon. Vous pourrez également profiter d'un jardin, d'une terrasse et d'une cheminée.\nOffrant une vue sur le jardin, chaque chambre non-fumeurs comprend un bureau, une connexion Wi-Fi gratuite et une salle de bains privative complète pourvue d'articles de toilette gratuits.\nUn petit-déjeuner continental composé de viennoiseries et de yaourts maison est servi chaque matin. Vous trouverez des restaurants, des bars et des magasins à 6 km.\nCette maison d'hôtes se trouve à 4 km de Pont d'Avignon, à 4,5 km du Palais des Papes et à 5,5 km de la gare de la ville. Un parking gratuit est disponible sur place.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville",https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",43.9461706,4.8101887,9.0,"[""Doté d'une terrasse et d'une connexion Wi-Fi gratuite, l'établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville est situé dans le centre d'Avignon, à proximité de la gare centrale, du palais des papes et du pont d'Avignon.\nLes logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Un réfrigérateur, un micro-ondes, des plaques de cuisson, une machine à café et une bouilloire sont également fournis.\nVous séjournerez à 5,2 km de la gare TGV d'Avignon et à 10 km du parc des expositions d'Avignon. L'aéroport d'Avignon-Provence, le plus proche, est à 9 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Les Cachettes,https://www.booking.com/hotel/fr/nos-cachettes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"6 Rue des Bains, 84000 Avignon, France",43.95098994,4.81063021,8.9,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Cachettes ! Connectez-vous pour économiser.\nSitué à 300 mètres du Palais des papes, le Les Cachettes dispose d'une connexion Wi-Fi gratuite.\nLes logements comprennent tous un coin salon et une télévision par satellite à écran plat. Leur cuisine entièrement équipée possède un four, un lave-vaisselle, une bouilloire et une machine à café.\nLe Les Cachettes se situe à 1,2 km du pont d'Avignon et à 11 km de l'aéroport d'Avignon-Provence.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,CLIMATISATION-Hypercentre-PARKING-COSY CARNOT-AVIGNONSMILE,https://www.booking.com/hotel/fr/hypercentre-cosy-carnot-avignonsmile.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"46-48 Rue Carnot, 84000 Avignon, France",43.94917757,4.81083119,8.5,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement CLIMATISATION-Hypercentre-PARKING-COSY CARNOT-AVIGNONSMILE ! Connectez-vous pour économiser.\nSitué dans le centre d'Avignon, à seulement 500 mètres du palais des Papes et à 1,1 km de la gare centrale, le CLIMATISATION-Hypercentre-PARKING-COSY CARNOT-AVIGNONSMILE propose un hébergement avec vue sur la ville et connexion Wi-Fi gratuite. Cet appartement se trouve à 5,8 km de la gare TGV d'Avignon et à 10 km du parc des expositions d'Avignon.\nCet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.\nVous séjournerez à 39 km de l'amphithéâtre d'Arles et à 45 km du parc des expositions de Nîmes. L'aéroport le plus proche, celui d'Avignon-Provence, est situé à 10 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Be Loft B&B Pool & Spa,https://www.booking.com/hotel/fr/be-loft.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"15 Avenue de l' Arrousaire, 84000 Avignon, France",43.9403371,4.81174964,8.4,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Be Loft B&B Pool & Spa ! Connectez-vous pour économiser.\nDoté d'une salle de sport, le Be Loft B&B Pool & Spa se situe à Avignon, à 1,5 km du palais des papes. Cette chambre d'hôtes possède un bar, une terrasse et une piscine extérieure ouverte en saison.\nLes chambres comprennent un lecteur CD et une télévision par câble à écran plat. Vous pourrez savourer une tasse de café sur votre patio ou sur votre terrasse. Chaque logement comporte aussi une salle de bains privative, certaines étant munies d'une baignoire spa ou d'une douche. Des peignoirs, des chaussons et des articles de toilette gratuits sont fournis. Une télévision par satellite est aussi mise à votre disposition.\nLe Be Loft B&B Pool & Spa est pourvu d'un salon commun.\nL'aéroport d'Avignon-Provence se trouve à 8 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Le Magnan,https://www.booking.com/hotel/fr/hotellemagnan.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"63 Rue du Portail Magnanen, 84000 Avignon, France",43.94362946,4.81217131,8.3,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Magnan ! Connectez-vous pour économiser.\nSitué dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite. Il se trouve à 10 minutes à pied du Palais des Papes.\nLa plupart de ses confortables chambres offrent une vue sur le jardin. Toutes comprennent une salle de bains privative pourvue d’une baignoire ou d’une douche, une ligne de téléphone directe, une télévision par satellite ainsi qu’une connexion Wi-Fi mise gracieusement à votre disposition.\nLe Magnan prépare le petit-déjeuner, à déguster sur la terrasse du jardin en été. Un petit-déjeuner léger comprenant une boisson chaude, une viennoiserie française et du jus de fruits peut également être apprécié à un tarif réduit.\nÀ seulement 5 minutes de l’hôtel, vous trouverez des restaurants proposant une cuisine française traditionnelle et régionale. Ces restaurants peuvent recevoir des groupes et organiser de grandes fêtes.\nVous séjournerez à 700 mètres de la gare d’Avignon-Centre et à 1 km de l’université d’Avignon.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Régina Boutique Hotel,https://www.booking.com/hotel/fr/hotelreginaavignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6, Rue de la République, 84000 Avignon, France",43.9481658,4.80576485,8.2,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Régina Boutique Hotel ! Connectez-vous pour économiser.\nLe Régina Boutique Hotel est situé dans la rue principale d'Avignon, à seulement 5 minutes à pied du Palais des Papes.\n\nDécorées dans des tons chauds, les chambres sont pourvues d'une télévision par satellite à écran plat avec les chaînes du bouquet Canal+ et d'un téléphone. Une connexion Wi-Fi est disponible gratuitement. Certains hébergements comprennent un balcon. Leur salle de bains privative est dotée d'une baignoire ou d'une douche.\n\nUn petit-déjeuner buffet est servi chaque matin dans la salle à manger.\n\nVous pourrez acheter des produits locaux sur place, comme des confitures, de l'huile d'olive et des biscuits.\n\nEn outre, l'hôtel propose une réception ouverte 24h/24 et un ascenseur desservant la plupart des chambres. La gare d'Avignon se trouve à 10 minutes à pied.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Best Western Plus Le Lavarin,https://www.booking.com/hotel/fr/hotellelavarin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1715 Chemin du Lavarin, 84000 Avignon, France",43.92275766,4.804295,8.2,"[""Le Best Western Plus Le Lavarin vous accueille à Avignon, à 2,5 km des remparts, du palais des Papes et du pont d’Avignon. Il propose une salle de sport et une piscine intérieure.\n\nLes chambres sont confortables et dotées de la climatisation et d’une connexion Wi-Fi gratuite.\n\nVous pourrez savourer un petit-déjeuner et des repas aux saveurs provençales au restaurant, sur la terrasse ou dans le jardin. Le restaurant est ouvert du lundi au vendredi soir. Veuillez également noter qu'il n'y a pas de restauration possible en dehors des jours et horaires d'ouverture du restaurant.\n\nAgrémenté d’oliviers et de platanes, le jardin de l’hôtel comporte une piscine extérieure privée. Le parking sécurisé couvert est équipé de 2 stations de recharge Tesla.\n\nEn bus, l’hôtel se trouve à 5 minutes de la gare TGV (bus n°30) et à 15 minutes du centre-ville d’Avignon. L’arrêt de bus vous attend juste en face de l’hôtel. Les gorges du Gardon, le pont du Gard et le mont Ventoux sont accessibles en moins de 30 minutes en voiture. Le personnel chaleureux pourra vous organiser des visites de la région.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Hôtel Le Bristol,https://www.booking.com/hotel/fr/hotel-bristol-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"44 Cours Jean Jaurès, 84000 Avignon, France",43.94403213,4.80533168,8.0,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Bristol ! Connectez-vous pour économiser.\nIdéalement situé à l’intérieur des remparts du centre d’Avignon, l’Hôtel Le Bristol vous propose des chambres climatisées, un bar, une connexion Wi-Fi gratuite et un salon commun. Il assure un service de concierge. La réception est ouverte 24h/24.\n\nÀ seulement 15 minutes à pied du Palais des Papes, les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative.\n\nVous pourrez savourer un petit-déjeuner buffet sur place.\n\nL’aéroport d'Avignon-Provence, le plus proche de l’Hôtel Le Bristol, se trouve à 9 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Hôtel Central,https://www.booking.com/hotel/fr/central-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"31/33 Rue De La République, 84000 Avignon, France",43.94552496,4.80576083,7.9,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Central ! Connectez-vous pour économiser.\nSitué au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite. Un jardin et un bar sont disponibles sur place.\n\nToutes les chambres disposent de la climatisation, d'une télévision et d'une salle de bains privative avec baignoire ou douche.\n\nUn petit-déjeuner continental composé de fruits frais, de viennoiseries et de boissons chaudes ou froides est disponible. Vous pourrez le prendre sur la terrasse fleurie en été.\n\nL'Hôtel Central se trouve à 10 minutes à pied du palais des papes et du pont d'Avignon, ainsi qu'à 500 mètres de la gare centrale d'Avignon.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Hotel de l'île,https://www.booking.com/hotel/fr/de-l-ile-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"12 chemin de la Barthelasse, 84000 Avignon, France",43.9569418,4.8029451,7.8,"[""Situé à Avignon, à 1,8 km du palais des Papes, l'Hotel de l'île propose un jardin, un parking privé gratuit et une terrasse. Chaque hébergement de cet hôtel 2 étoiles offre une vue sur le jardin et dispose d'une connexion Wi-Fi gratuite. L'hôtel dispose de chambres familiales.\nLes chambres comprennent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes.\nVous séjournerez à 3,4 km de la gare centrale d'Avignon et à 5,8 km de la gare TGV d'Avignon. L'aéroport d'Avignon-Provence, le plus proche, est à 13 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,ApartHotel Sainte-Marthe,https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"6 Route de Lyon , 84000 Avignon, France",43.94989514,4.81986389,7.8,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement ApartHotel Sainte-Marthe ! Connectez-vous pour économiser.\nSitué en face de l'université Sainte Marthe, à seulement 15 minutes à pied du Palais des Papes et du centre historique d'Avignon, l'Apart'Hotel Sainte-Marthe propose des appartements indépendants et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le parc aquatique Splashworld se trouve à 23 km.\n\nLes hébergements climatisés sont pourvus d’une télévision à écran plat, d’une armoire, d’une kitchenette complète et d’une salle de bains privative munie d’une douche ou d’une baignoire.\n\nCertains appartements comprennent une terrasse donnant sur Avignon, tandis que d’autres sont adaptés aux personnes à mobilité réduite.\n\nUn petit-déjeuner buffet continental est servi tous les jours de 7h30 à 10h00, sur réservation et moyennant des frais supplémentaires.\n\nVous séjournerez à 5 minutes de route de la gare d’Avignon. Un parking public gratuit est disponible à proximité. Un parking privé est aussi présent sur place, moyennant un supplément.\n\nL’appart’hôtel est accessible à pied par le boulevard Limbert. Vous pourrez par ailleurs le rejoindre en voiture, en empruntant la rue du Théâtre.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Best Western Hôtel Le Paradou Avignon Sud.,https://www.booking.com/hotel/fr/paradouavignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"85 Avenue Clément Ader - Zone de l'aéroport, 84140 Avignon, France",43.9048925,4.89553034,7.7,"[""Le Best Western Hôtel Le Paradou Avignon Sud est situé dans un parc à Montfavet, au sud d’Avignon. Une connexion Wi-Fi haut débit est accessible gratuitement dans l’ensemble des locaux. L’hôtel se situe à 15 minutes en voiture du centre d’Avignon.\n\nOffrant une vue sur la piscine ou le jardin, les chambres insonorisées possèdent la climatisation, une télévision par câble ainsi qu’une salle de bains privative avec une baignoire, des articles de toilette gratuits et un sèche-cheveux. \n\nLe restaurant de l’hôtel prépare des plats provençaux variés. Vous pourrez profiter d'un bar sur place.\n\nLa région est prisée des amateurs de golf. L’aéroport d’Avignon-Provence se trouve à proximité de l’hôtel. Un parking privé est disponible gratuitement sur place.\n\nLa réservation de plus de 4 chambres peut entraîner des conditions différentes et des suppléments.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Résidence Les Cordeliers,https://www.booking.com/hotel/fr/residence-les-cordeliers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"49 rue du Portail Magnanen, 84000 Avignon, France",43.94409296,4.81142029,7.7,"[""La Résidence Les Cordeliers est située dans le centre historique d’Avignon, à 10 minutes à pied de la gare d'Avignon-Centre, du palais des Papes, de la place du marché principale et de la vieille ville. Ses studios et appartements indépendants bénéficient d’un accès sécurisé et d’une connexion Wi-Fi gratuite.\n\nTous les logements comprennent une télévision, un coin repas, ainsi qu’une kitchenette équipée d'ustensiles de cuisine, d'un micro-ondes et d'un réfrigérateur. Leur salle de bains est pourvue d’une douche. \n\nVous séjournerez à seulement 15 minutes de marche du pont d’Avignon. La Résidence Les Cordeliers se trouve à 36 km d’Arles et à 44 km de Nîmes. Enfin, vous disposerez d’un local à vélos sécurisé sur place, tandis qu’un parking public est accessible à 50 mètres de l’établissement.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Hôtel Cloitre Saint Louis Avignon,https://www.booking.com/hotel/fr/clarioncloitrestlouis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from=searchresults#hotelTmpl,"20, rue du Portail Boquier, 84000 Avignon, France",43.9438081,4.80494678,7.6,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Cloitre Saint Louis Avignon ! Connectez-vous pour économiser.\nSitué dans le centre d'Avignon, à 15 minutes à pied du palais des papes et du pont de la ville, l'Hôtel Cloitre Saint Louis Avignon occupe un bâtiment du XVIème siècle doté d'une piscine extérieure sur le toit avec une grande terrasse bien exposée. Certains des élégants hébergements sont aménagés dans l'édifice historique qui présente des arcades et des voûtes aux plafonds. Vous bénéficierez gratuitement d'une connexion Wi-Fi.\nLes chambres climatisées non-fumeurs possèdent une télévision par satellite à écran plat et une salle de bains contemporaine pourvue d'un sèche-cheveux. Certains logements sont dotés d'un balcon donnant sur la cour.\nLe Saint Louis, le restaurant sur place, prépare une cuisine française traditionnelle. Vous pourrez dîner sur la terrasse en été et déguster une boisson au bar-salon. Un petit-déjeuner buffet est servi quotidiennement. Vous pourrez apprécier votre petit-déjeuner dans votre chambre moyennant des frais supplémentaires.\nLe musée Calvet et la gare ferroviaire d'Avignon se trouvent à 5 minutes à pied. L'aéroport d'Avignon-Provence se situe à 20 minutes de route. Vous profiterez d'un parking privé.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
